"project_id","ENSG00000107625","ENSG00000141644","ENSG00000160058","ENSG00000111361","ENSG00000136682","ENSG00000110696","ENSG00000198060","ENSG00000160785","ENSG00000186001","ENSG00000125779","ENSG00000166170","ENSG00000163374","ENSG00000169180","ENSG00000035928","ENSG00000143971","ENSG00000120709","ENSG00000101654","ENSG00000100461","ENSG00000187866","ENSG00000137764","ENSG00000166716","ENSG00000105879","ENSG00000144848","ENSG00000114416","ENSG00000091542"
"TCGA-THCA",1808,2807,4649,1953,372,6512,2127,1550,1128,1373,3477,1299,4072,2361,517,1336,2361,3448,1012,774,3009,995,2242,5123,4764
"TCGA-THCA",2437,2413,6644,2340,824,9927,2781,1751,1333,1513,2494,924,4828,2157,649,956,1841,4915,1416,988,1952,983,3734,6398,5812
"TCGA-THCA",2564,4107,6908,2680,765,10269,2889,2284,1873,1892,4192,1909,4716,3505,1007,1485,3718,5218,1473,1029,3723,1608,3458,7214,6012
"TCGA-THCA",580,783,1365,621,64,1639,320,1083,456,534,1206,286,2658,571,210,70,325,1166,120,729,983,251,543,1260,1653
"TCGA-BRCA",5066,4145,6976,4290,1873,15477,6448,5444,3004,2400,6888,5211,9045,9329,1483,2910,4595,8689,2841,1672,5360,3584,3917,12289,10180
"TCGA-BRCA",3598,2347,8091,4179,1068,14040,6041,5461,3048,2680,6419,5427,7350,6107,3605,3893,4539,6493,3363,1410,3348,4430,3190,9930,7365
"TCGA-BRCA",1932,3013,6524,2085,670,9415,3273,1760,1632,1303,1888,1746,4091,3461,1002,1976,2023,2470,1236,695,2236,2254,2880,4880,5739
"TCGA-BRCA",4708,4745,12291,4546,1094,15966,5418,4531,3645,2323,4600,6841,8134,7779,2159,3807,5774,6852,3102,1922,6447,3677,3557,11492,7006
"TCGA-BRCA",2613,3137,7704,4460,1207,13962,6347,5301,2169,2078,4473,6176,6395,5133,2789,3449,3543,5424,2252,854,3076,3708,3022,11191,5101
"TCGA-BRCA",2081,1989,3477,2322,524,6445,3625,2536,1504,906,2961,2566,6378,2566,385,1563,1581,2421,837,549,1995,1855,2034,4962,4970
"TCGA-BRCA",1520,2999,3768,3293,414,7998,1897,3574,1594,897,2101,2446,6047,2709,608,2087,3898,2106,711,788,3184,2224,2249,7343,5880
"TCGA-BRCA",1687,1840,4429,2155,548,10028,2544,2729,1223,645,2744,2175,5464,4574,603,1609,2686,4341,769,473,3632,1464,1474,6563,4048
"TCGA-BRCA",2469,2997,3951,4338,507,7538,4124,2850,1495,1264,3470,2658,7970,4961,945,1971,2937,8284,1340,993,2359,2727,2999,17918,8636
"TCGA-BRCA",2893,2680,7507,2520,631,9773,1899,3863,1685,1438,2292,3914,4643,4237,1052,2066,2190,3754,1250,726,5188,2412,2557,7519,5023
"TCGA-BRCA",1994,2267,3324,1999,419,5914,2145,2472,1802,1123,3033,1581,3919,3028,692,2393,2329,3108,1554,760,2080,1547,1977,4876,4415
"TCGA-BRCA",1545,2303,4141,2656,651,6930,2201,2354,1177,822,2466,2201,4021,1953,956,1295,1051,3037,651,489,1543,1449,1808,5667,2739
"TCGA-BRCA",1593,3772,6753,3043,935,11747,1953,2776,2098,1921,3445,2461,7508,3958,1307,4853,3126,4282,1072,1511,4767,2287,2423,10925,4195
"TCGA-BRCA",4706,2894,4981,3086,1696,5911,3673,3783,2120,1081,3192,3452,20078,4206,705,4116,2500,3577,1013,665,3047,2006,4136,8737,6117
"TCGA-BRCA",1468,3686,6896,2628,878,8839,1975,2718,1937,1185,4463,2946,4405,3770,1215,1227,2518,4581,1292,730,3793,2968,1969,5847,4905
"TCGA-BRCA",4047,4129,9437,4261,1611,11677,5708,6277,5114,2832,4573,5525,7062,7991,2064,5159,4098,9974,2433,895,3071,2513,9427,28514,6334
"TCGA-BRCA",2057,3394,11982,2906,1358,6259,4962,3266,2497,1516,2877,2932,6560,5289,854,2666,2162,3393,1987,1383,4212,2174,2826,8453,5340
"TCGA-BRCA",2436,1895,4105,2457,669,7195,2849,2425,1486,1000,3656,2437,5206,2972,740,1450,2419,3183,1598,662,2118,1718,1837,4686,3828
"TCGA-BRCA",4224,2847,4627,4353,761,10369,4894,6561,1606,1311,3851,2890,8326,5653,849,2279,5242,11525,1093,637,2250,2265,3443,13066,6191
"TCGA-BRCA",3442,3986,6178,4840,789,11094,4793,3026,2458,1340,3939,2275,6672,4049,1242,2890,3839,3861,1622,1092,3224,2307,3751,10133,6713
"TCGA-BRCA",1317,3360,7425,4977,770,13049,2951,2215,2102,1151,1829,1974,5014,3033,1470,2271,1412,3365,1422,770,2082,2319,2979,11081,3212
"TCGA-BRCA",2728,4134,8947,4544,661,12446,4206,4685,2200,1976,5527,4269,5943,4652,858,2162,2648,7009,2198,1144,3803,2092,4178,9266,5857
"TCGA-BRCA",3288,4738,4593,3733,460,14484,3468,5062,1505,1551,4743,4762,5425,4720,926,1746,2307,7638,1354,1399,2918,2111,3918,7429,6600
"TCGA-BRCA",2614,2923,5557,4563,628,9510,2788,2368,3238,1472,2395,2262,8623,2532,950,2811,2794,5540,994,1372,3489,1660,2674,9501,4538
"TCGA-BRCA",2310,3350,11410,4164,517,11104,3862,3629,1662,1071,2361,4626,9208,2695,665,2155,2017,2775,1084,1041,2543,1999,2704,5703,5209
"TCGA-BRCA",3718,5758,4895,4778,915,11805,4257,3942,1883,1334,2140,4367,6828,4346,1424,2411,3006,3422,1408,956,3052,1786,3310,7914,7598
"TCGA-BRCA",2373,3582,7617,2831,706,8328,3495,3157,1993,2923,4861,2728,11144,3851,1194,2515,3568,5867,1500,1128,3537,2477,2162,7048,4476
"TCGA-BRCA",2124,2620,4746,2721,411,6420,1924,1841,639,739,1475,1281,5379,1006,273,1070,1781,1551,705,517,1043,1231,2231,4118,2564
"TCGA-BRCA",1891,2663,5438,2267,539,5986,3874,3202,2470,1227,2450,2133,5111,1705,688,2527,1921,4802,1635,589,2628,1693,2601,7570,3123
"TCGA-COAD",1764,2617,3867,2662,265,5019,1830,1782,1282,1075,2202,1516,5940,2728,472,1472,1836,3495,1199,828,2583,1121,2160,3438,4518
"TCGA-COAD",1795,1461,3022,1769,430,4561,1751,1323,1298,744,2517,1153,4804,2257,477,1381,1081,2582,839,800,2292,1158,2250,3412,2263
"TCGA-COAD",2231,1893,4033,1777,610,5392,2377,1507,1365,1156,2446,1495,5327,2798,702,1580,1294,3312,1013,556,1620,1320,2285,4248,2590
"TCGA-COAD",1909,2390,4334,2515,456,5796,2435,1768,1523,742,2178,1581,6027,2197,536,1765,1251,2221,1084,718,1915,1325,3282,4406,3378
"TCGA-COAD",2817,2911,5048,3717,447,7161,2295,1734,1456,816,3508,1949,10088,4235,456,2073,1501,2392,1060,689,2453,2492,4124,5195,4983
"TCGA-COAD",1849,1723,2272,1616,357,3881,1553,1056,955,805,1935,1404,3301,1488,419,926,1310,2294,607,498,1429,1063,1729,3343,2226
"TCGA-THCA",1911,2239,5057,1482,673,5840,1669,1344,973,1239,2969,1213,3221,2683,618,1137,2467,2787,979,1034,2765,938,2276,6677,2625
"TCGA-THCA",1828,2695,4177,1418,514,6163,2056,1756,1319,1140,4671,1548,3939,3061,689,1130,2845,3648,990,661,4142,1124,2080,5173,4103
"TCGA-THCA",2475,3782,6398,2267,704,8483,2923,2084,1510,1877,4585,1862,5632,3443,671,1806,3195,5197,1562,1312,4544,1306,2998,6965,6163
"TCGA-THCA",6155,7775,12301,4495,1594,20514,6573,4856,3378,3842,12883,4344,12887,9484,1994,3310,8125,11207,3528,2365,13124,3798,6049,18542,11620
"TCGA-THCA",3625,4624,8864,2722,984,16051,5103,2168,2183,2610,8119,2220,6066,5360,1165,2014,5692,6125,2163,1556,6170,2070,4751,11471,8240
"TCGA-THCA",3063,3202,8196,2431,876,10524,2594,4098,1385,1798,4826,1606,4045,2123,416,1752,2559,6379,1174,974,3532,531,2933,5738,7428
"TCGA-THCA",3564,4086,8891,2904,1055,11517,5406,2929,1799,2604,7060,2345,7320,4251,894,2104,3863,4996,1772,1410,5922,1827,3835,9952,6129
"TCGA-THCA",3017,4739,7962,3134,794,11290,3421,2620,2221,2037,6001,2318,7259,3948,1376,2005,4332,6321,1677,1398,5308,1782,3412,10194,8479
"TCGA-THCA",1235,2578,3742,2494,731,7026,2270,1055,1011,894,2428,821,2974,1613,938,607,1561,2757,1115,491,2125,948,2591,5537,3971
"TCGA-THCA",3335,4005,8059,3091,1150,13811,4324,2443,1603,1801,4896,1557,4231,3446,1213,1226,2925,6108,1893,1067,3852,3636,4516,9340,8250
"TCGA-THCA",3708,4150,9062,2358,984,13386,3143,2841,1857,2458,5112,2321,3822,4729,967,2099,4821,6453,1819,1401,4390,1670,3422,8674,7324
"TCGA-THCA",4368,4267,8047,3767,1175,12275,2561,2757,1483,1709,4655,2188,7129,3789,1185,995,4053,8182,2078,2114,3511,1590,5085,7149,10943
"TCGA-THCA",4938,4763,12132,3076,1506,17976,5320,3853,1932,1988,9112,2908,6361,4607,783,4096,4978,10313,1685,1309,5871,1940,5019,12611,9032
"TCGA-THCA",3635,3264,6373,2493,1645,15126,4436,3487,1350,1764,5962,2412,4245,4840,1254,1481,3952,6147,2276,1331,4161,2669,4348,7044,7321
"TCGA-THCA",3493,5336,8871,3187,897,10985,3025,3302,2707,2282,6367,3009,7668,4453,1081,2336,4809,9056,2124,1482,5694,1471,3701,8914,9723
"TCGA-THCA",2057,5671,6160,3380,1025,8998,3241,2368,1599,2146,5958,2021,7063,6813,1085,3844,4731,7657,3036,1467,3230,3366,2502,6139,11418
"TCGA-THCA",3683,5806,11007,3695,1439,13329,4345,5439,2736,2614,10359,4056,12728,9156,1562,2996,3660,13530,3070,1935,5838,4727,4574,9922,12923
"TCGA-THCA",3334,3500,5338,1846,1147,13486,4056,1984,1456,2129,6072,1775,4541,4405,1504,1501,3844,4039,2041,1087,4987,1598,3714,8066,5166
"TCGA-THCA",1741,1934,3381,1274,432,6882,1995,1229,913,1215,2727,1092,3218,2534,645,719,1884,2923,1156,630,2123,1273,2392,4141,3499
"TCGA-THCA",4126,4653,8428,2799,1304,13475,3918,2726,2425,2811,5814,2344,5600,6012,1564,2360,5200,7398,2620,1963,5074,2442,3999,9772,7805
"TCGA-THCA",3104,4341,8651,3244,1215,14716,4365,2166,1999,2498,5815,1983,4593,4537,1184,1974,4580,5396,2138,1046,4806,1908,4819,9769,6551
"TCGA-THCA",2821,4123,7574,1884,1387,13802,4073,2812,1321,1658,4630,1747,6121,4735,996,1220,3186,5285,1959,967,3946,2030,5882,7411,6419
"TCGA-THCA",2352,2746,4273,1974,542,7655,2399,1520,1371,1344,3569,1529,3423,2908,914,1303,2930,3791,1367,829,2673,1031,2600,5597,4480
"TCGA-THCA",3671,6447,11074,3409,1087,15275,4700,3244,3218,2799,4729,3277,7869,5640,1647,1905,6733,8998,2805,1790,6026,2667,4144,11152,9588
"TCGA-THCA",2137,2929,5321,2133,645,9206,2743,1322,1187,1527,4369,1252,3282,3157,962,1173,2622,3482,1563,801,3140,1248,2935,6494,4034
"TCGA-THCA",2956,4527,7509,2881,1044,11738,3578,2924,1518,1942,5566,2730,4628,4573,1150,1590,3768,5059,1791,1200,4654,1711,3951,8875,7270
"TCGA-THCA",2673,4504,7584,2827,891,10729,3293,2225,1575,1770,5174,2022,4852,3413,1034,1372,3543,5277,1363,920,3806,1417,3232,7446,5330
"TCGA-COAD",2028,2281,3649,2095,255,4676,2012,1910,1380,1350,2553,1783,7061,2217,539,1486,1820,2468,638,993,2802,1914,2077,3026,2541
"TCGA-COAD",1600,2107,3384,1752,281,4851,1219,1255,1343,885,2246,1441,3910,2127,492,1270,1725,2010,920,801,2140,1161,1877,2960,4089
"TCGA-COAD",3067,3525,3707,3217,321,9585,2074,2325,1788,997,3775,2529,12862,5047,835,1923,2610,3977,726,850,3730,1922,3610,6524,3192
"TCGA-COAD",1407,1487,1848,1302,266,2655,1138,579,610,481,1410,835,3127,1230,226,519,1073,1139,383,671,1226,530,1847,2834,1830
"TCGA-COAD",1259,2155,2320,1698,490,2839,984,1595,947,807,2754,1213,6714,2231,479,978,1597,2393,530,539,1568,977,2985,3587,3174
"TCGA-COAD",2970,2542,3121,2451,475,6253,3097,1616,1892,1471,3369,1820,7089,2737,680,1640,1977,4020,892,1120,2998,1564,2576,4657,3471
"TCGA-COAD",1539,1135,3021,1991,362,5067,1541,574,910,348,2004,722,5124,2791,528,912,825,2746,805,652,810,1143,2204,4478,1611
"TCGA-COAD",663,1776,4028,1185,161,2287,1291,1582,885,566,1879,890,3011,969,370,711,985,2378,455,969,1994,749,1521,1684,2849
"TCGA-COAD",1359,2578,3704,2385,369,4587,2019,1481,1285,825,2550,1268,7770,2545,638,1081,1714,3004,740,1115,3028,1007,2881,3535,5265
"TCGA-THCA",3133,4375,9265,2530,1067,10824,2926,3017,2255,2355,5292,3035,5480,5123,949,2367,4729,6846,2145,1507,5631,2022,3838,9485,8213
"TCGA-BRCA",3151,1772,6651,2361,567,7591,4015,2851,3136,1685,4356,3208,5323,4896,1088,2064,4495,4075,1178,947,2964,1921,2345,13847,5863
"TCGA-BRCA",600,1329,1645,1207,257,3821,1041,459,554,360,837,618,2007,860,359,443,662,1021,545,265,853,524,913,2536,1241
"TCGA-BRCA",1022,1277,2011,1865,473,3497,2805,822,1061,567,3192,617,3395,740,716,744,680,1759,551,260,1104,1329,1734,4406,3309
"TCGA-BRCA",716,2361,5963,2585,499,9083,931,3350,968,830,1233,3488,4082,1962,677,1372,2442,2272,886,521,2039,1374,1524,7553,4513
"TCGA-BRCA",1508,2309,3690,2500,315,5459,2015,1913,1231,1021,2371,998,4142,1931,864,1081,1285,2376,1232,448,2345,1767,2177,5901,5006
"TCGA-BRCA",1454,1862,3800,7392,646,4387,2170,1285,1694,612,2252,1196,4851,1447,627,1329,1391,1434,737,534,2180,1238,2020,8871,3179
"TCGA-BRCA",6228,4694,11746,5427,1662,14315,8614,6522,5052,2220,7511,5674,10452,8717,1748,3618,4964,7362,1532,1075,5835,3559,5247,20195,7708
"TCGA-BRCA",1063,1927,7255,3234,441,9880,1819,1429,1244,1190,1837,1088,3193,1724,701,1124,1328,2490,1285,661,2267,1711,2208,5788,4863
"TCGA-BRCA",2279,1755,6047,2375,1032,9714,3186,1437,1608,1352,2645,2030,4139,2202,763,2027,1234,3026,1219,732,2405,1482,2526,6890,3754
"TCGA-BRCA",3324,3037,6841,2298,1019,10315,3255,2257,1870,1573,3334,2764,4212,4648,1057,2794,2616,4496,1489,1416,3891,2107,2559,9850,7685
"TCGA-BRCA",2204,3664,5977,2112,635,14402,3576,2294,2026,1161,2331,2803,5250,2538,1713,973,1641,2986,1900,654,2235,1888,2943,8535,4979
"TCGA-BRCA",3009,3947,8344,3881,884,10418,4026,1925,2250,1543,3018,2254,4910,3342,1467,2395,2240,4902,2847,1661,3178,1949,2976,7424,6810
"TCGA-BRCA",2239,4660,7613,3277,1060,9512,2242,4475,2049,1740,3448,3637,9842,4521,905,2686,3103,4329,1027,1641,2127,1714,4675,10541,6465
"TCGA-BRCA",1110,1767,2327,1582,218,4508,1267,995,1206,639,1744,1091,2311,1347,454,633,909,1854,840,550,1416,705,1097,3415,2512
"TCGA-BRCA",2632,3079,6294,3189,772,10095,5062,1863,1614,1327,3277,1745,3951,3062,1091,1686,1794,3911,1832,1303,2818,2935,2768,6609,8328
"TCGA-BRCA",3297,3028,6012,3501,776,9702,3536,2567,1683,1244,2392,2796,4802,3350,1548,1162,2198,4591,1408,1364,1968,1529,3211,6761,6008
"TCGA-THCA",3048,5059,7662,2573,1238,16219,4194,2507,2188,2276,5062,2248,5860,4137,1297,1642,4529,6499,2220,1359,3996,2039,4395,8842,8799
"TCGA-THCA",3541,6277,9393,3257,1190,15740,4663,2590,2358,2747,5980,3172,7119,6274,1625,2531,5455,7715,2615,2046,7596,2458,4973,11164,8111
"TCGA-THCA",2464,4609,7628,3194,987,10677,3522,2159,1908,2023,4187,2126,5133,3407,1222,1582,3817,5347,1700,1251,3834,1777,3711,8303,6163
"TCGA-THCA",2805,4868,7585,2561,962,11942,3487,2209,1920,2222,5936,2281,6583,5154,1482,1936,5051,5556,1828,1423,6524,2312,3283,8909,6753
"TCGA-BRCA",4024,3222,6972,10677,578,11829,5336,2353,2038,1760,2519,3418,5315,4739,2027,2359,7215,5186,4084,2327,2445,2568,3641,13948,9596
"TCGA-BRCA",2186,3372,5899,1637,538,6265,2792,1931,1903,1216,2617,2432,4564,2875,944,2234,2314,2957,1785,961,3186,2002,1707,5795,4931
"TCGA-THCA",3473,3938,8292,2748,900,14098,4496,2961,1563,2258,7394,2562,5993,4484,1017,1616,4033,5474,1541,1153,4666,1914,4999,10058,6870
"TCGA-THCA",2143,3146,6111,1569,648,8710,2806,1158,877,1445,3290,1294,3107,3305,777,1225,2530,3066,1000,1102,2716,986,3390,6914,5269
"TCGA-THCA",2878,4208,7475,2850,742,11057,3704,1987,1641,1783,5503,1831,5217,3489,1161,1412,3435,4932,1658,1093,3825,1455,3627,9049,6826
"TCGA-LUAD",2993,2974,9177,4109,908,12040,3705,2795,2195,1631,5020,3018,8557,5176,1773,2453,3445,5553,1941,1052,3523,2038,3149,6486,6277
"TCGA-LUAD",1634,3085,5728,3123,555,8747,3945,2425,2477,1052,2383,2594,4787,3157,1360,1219,3269,2287,763,629,1761,1080,2788,8158,3465
"TCGA-LUAD",1502,2213,3665,1847,533,6047,1871,2306,1401,861,2182,1668,3085,3139,672,2061,1704,3529,1060,570,1719,788,1903,3418,2559
"TCGA-THCA",3546,4000,7676,2647,998,15176,4406,2324,2097,2558,7162,2081,5570,5028,1550,2067,5357,5860,2055,1236,5369,1887,4075,10463,7677
"TCGA-THCA",5575,3845,6720,3113,1034,14390,5582,2592,2324,2156,7935,3248,6677,5391,1885,2026,5233,4438,2149,2018,4788,2993,3711,15561,7327
"TCGA-THCA",3771,4771,6099,3247,1382,14032,5814,2181,1695,2586,6114,1753,4651,4982,1488,1758,3566,5490,2144,1128,4801,1560,4778,10205,6035
"TCGA-THCA",2781,4023,6751,2618,1016,10809,3998,2150,1826,1724,5441,1805,4230,3706,1457,1320,3521,6227,1617,965,4045,1836,2871,7462,5809
"TCGA-THCA",2677,3687,6187,2111,712,9404,2868,1626,1142,1450,3846,1586,3962,3450,865,1212,2437,4670,1264,1248,3343,1411,3411,7118,6182
"TCGA-BRCA",2159,2872,5285,2638,518,8180,2563,2449,1459,1665,2847,2418,6269,2797,806,2756,3558,3091,1056,787,3086,1773,3631,5661,5917
"TCGA-BRCA",3298,5403,5781,5017,1567,9447,3227,4978,1450,1155,2972,5735,13420,3157,1280,2827,3004,5722,1518,1138,3674,2122,2514,6444,8655
"TCGA-THCA",807,891,1793,889,61,2344,711,936,472,634,1577,265,2341,1033,375,95,520,1392,305,1114,1317,438,918,2402,1699
"TCGA-THCA",734,1322,2376,1178,246,3024,907,710,888,491,1224,476,2675,773,332,451,795,1288,562,290,1091,384,1017,2392,2409
"TCGA-THCA",2735,3551,7273,3086,676,10688,3082,1858,1419,1946,4655,1316,4835,2906,909,915,2920,5166,1409,1537,3358,1182,4239,7467,7665
"TCGA-THCA",1744,3264,4216,2657,1278,6339,2150,1267,1127,859,2551,993,4779,1518,1041,452,1476,3658,2973,638,2527,1021,2542,6540,5783
"TCGA-THCA",1791,2140,4131,1468,493,6199,1821,1222,938,1086,2733,1103,2228,1930,511,834,1990,3110,913,557,1803,795,2140,4241,4499
"TCGA-THCA",1926,3007,5632,2132,738,8763,2832,1572,1405,1480,4366,1280,3390,2718,816,1376,2364,3549,1400,1040,3399,1388,2725,7298,5707
"TCGA-THCA",2655,3618,5815,2444,788,9364,3226,1606,1456,1622,4043,1717,4181,3187,933,1403,3193,5194,1348,1276,3446,1432,2622,7350,6143
"TCGA-LUAD",2460,1915,5626,2849,535,3399,2987,3185,2080,767,1502,3976,4921,3235,994,1015,1605,2858,1219,349,1769,1761,2219,5118,3519
"TCGA-THCA",1422,2270,3791,1954,563,6258,1771,1185,1229,838,2566,726,2672,1381,652,426,1673,3067,812,535,1734,727,1945,4353,3977
"TCGA-THCA",2726,4308,8044,2528,976,9584,2699,2032,2048,1884,4029,2048,4111,3497,894,1696,3643,4980,1653,1732,3723,1438,2977,7317,6790
"TCGA-THCA",2649,4199,8794,3262,863,12524,4307,2968,1574,1958,5382,1827,4704,3258,1202,1394,2848,4654,1613,1627,3372,1665,4987,10668,8148
"TCGA-LUAD",756,2000,2766,1610,240,3214,1153,2814,1617,500,1033,1824,3195,1678,559,680,1935,1976,660,248,1398,623,1427,2679,2328
"TCGA-BRCA",2540,2961,5569,2185,704,8481,2965,2314,1987,1669,2842,3981,4583,3356,962,2250,1911,3879,1560,926,2796,1531,2408,6034,4515
"TCGA-BRCA",2136,6591,12654,2761,1065,7158,3094,2221,1858,2224,2327,3366,7741,3573,1569,2725,2436,4836,1418,1292,4057,1575,2150,16554,8404
"TCGA-BRCA",2821,3721,7839,3102,785,11140,3098,2948,2358,1398,2835,4003,5368,4282,1426,2638,2806,4757,1518,1280,4200,2119,2332,7134,5503
"TCGA-BRCA",2488,4597,7327,3005,547,9232,2582,2788,2947,1854,3060,2927,6901,3460,1223,4170,3109,5102,2019,1347,4609,1864,2288,5955,6900
"TCGA-BRCA",2924,1583,2779,3162,477,7250,2786,3603,1542,1031,2788,1868,5586,2243,994,572,1670,3774,974,1557,1583,1149,2018,4271,4777
"TCGA-BRCA",901,1873,5399,3364,460,2832,793,2594,1399,931,2197,1165,5004,1983,491,477,823,3037,472,1601,2228,993,3054,5508,3237
"TCGA-BRCA",1490,2439,4045,2430,696,3902,1847,2129,1487,1128,1676,1402,6006,2057,584,708,795,3849,691,809,1593,1106,1894,3833,2547
"TCGA-BRCA",1959,2196,3707,2612,347,5405,2120,1941,1752,977,3135,1461,6260,1562,479,1537,2171,2859,889,779,2171,1095,2793,4956,3550
"TCGA-BRCA",2727,2536,7142,2628,621,7436,2636,4254,1753,794,1918,4222,7697,2168,709,2392,2614,2840,871,1072,3284,1595,2621,6921,6248
"TCGA-BRCA",2551,1981,5072,3276,647,4793,2638,1758,1022,1118,2638,1388,4814,2117,419,1042,859,3425,469,1155,1658,960,2360,6274,4788
"TCGA-BRCA",2023,967,3017,2447,310,2633,1379,2235,1628,532,1868,1313,3774,1343,527,327,1093,2234,303,1564,2865,712,2457,5428,3058
"TCGA-BRCA",2635,3830,6774,3108,1166,12637,2419,3295,2550,1512,4748,3071,4272,4278,1522,2583,2845,3720,1826,958,3454,1538,3388,9056,4363
"TCGA-BRCA",2678,2584,4625,2380,537,8551,2467,1830,1415,2000,2302,1494,4334,2200,819,1417,1924,3655,1165,1043,2572,1267,3124,5609,4395
"TCGA-BRCA",2038,3381,6674,4271,623,6962,2953,2466,1729,1648,2686,1067,5136,3201,1125,1391,2110,3250,1216,727,2127,2304,3222,5078,3231
"TCGA-BRCA",1531,1688,4235,2323,516,5293,2881,2881,786,787,1628,1838,9290,1915,455,868,991,2975,853,514,1336,1183,1706,3380,15616
"TCGA-THCA",2294,3537,6919,2185,857,10439,3198,1764,1620,1565,3800,1823,3176,2782,851,1752,3631,3765,1526,924,3053,1053,2632,7668,5324
"TCGA-LUAD",2187,2959,5768,2043,437,3873,1212,1822,2565,1534,2359,2503,6313,2357,1013,1639,1891,3307,995,505,1997,1618,2374,6167,5209
