"project_id","ENSG00000042832","ENSG00000198804","ENSG00000115414","ENSG00000198886","ENSG00000153002","ENSG00000108821","ENSG00000198938","ENSG00000164733","ENSG00000168878","ENSG00000120885","ENSG00000164692","ENSG00000198712","ENSG00000198727","ENSG00000168542","ENSG00000198763","ENSG00000156508","ENSG00000198888","ENSG00000110484","ENSG00000198786","ENSG00000075624"
"TCGA-BRCA",25,1003302,22113,615420,23,38865,545128,40063,7,35225,20555,374281,203551,13630,159487,194279,168670,2866,211554,364120
"TCGA-BRCA",117,640089,27538,639778,1,31080,298741,35243,32,82884,34085,495994,386963,13443,318144,250377,110990,2,173413,377163
"TCGA-BRCA",13,1300525,111291,898277,67,249098,579545,42466,31,23352,130596,512103,426366,87984,264591,221788,217853,129,278756,425035
"TCGA-BRCA",32,1151538,256150,641669,510,475219,473196,67304,5,78837,406914,506447,396456,396015,228752,182793,213856,197065,298467,195778
"TCGA-BRCA",43,485948,193498,546800,31,143868,252657,76914,8,104889,115662,320357,191810,103633,369091,468448,167512,300,160298,267223
"TCGA-BRCA",9,889880,42570,868438,22,118166,413129,25123,5,19595,60076,336212,540324,46735,288425,292356,245596,276642,307544,540385
"TCGA-BRCA",8,929607,85968,673403,15031,245152,586214,37408,5,22208,128202,455212,452509,91839,235511,292405,218927,542828,138514,359615
"TCGA-BRCA",115,517895,40605,538597,1747,20815,667810,49134,2,26112,15202,418351,372576,10511,210670,463499,179828,265,116629,209671
"TCGA-BRCA",26,997246,36448,688931,50813,230822,732245,59978,0,13791,132122,407376,432848,145626,367140,273012,431993,16021,200434,356766
"TCGA-BRCA",23,987151,264758,618636,81,496741,516159,38935,3,19519,304445,403266,306807,256480,200837,411862,237704,113565,162997,409382
"TCGA-BRCA",50,289279,101285,219189,1640,519546,218056,36846,3,146600,374169,119028,155246,435951,99194,243419,120127,7473,60774,195611
"TCGA-BRCA",273,441930,290461,797390,28,56440,229407,135957,2,11113,38689,338982,402909,46644,751804,450376,291830,1,102865,471190
"TCGA-BRCA",32,709876,595624,563136,14215,696157,296573,71454,3,27002,582108,354732,303498,538452,177386,432466,204261,1,358500,258403
"TCGA-BRCA",134,2964382,98687,2045678,153435,217399,1647742,48791,1,55615,144422,2038821,1234144,130203,1142667,226536,701913,26153,699172,274135
"TCGA-BRCA",26,1350613,86682,917261,12188,194986,619892,51929,5,55922,128458,496213,348874,95655,263056,350715,316807,291,294731,298933
"TCGA-BRCA",20,731508,153666,666126,19897,321030,345693,44478,17,51106,232447,292738,368760,162776,250209,542433,289931,4938,266404,276776
"TCGA-BRCA",19,682179,43573,901433,11,137425,583433,27066,4,26060,127128,533271,265236,37145,400855,591564,440520,14,116844,388794
"TCGA-BRCA",69,541615,180588,345578,13124,325079,238944,19900,1324,18662,203034,152294,162138,217865,130606,159353,174415,2578,119653,201334
"TCGA-BRCA",41,507956,9631,365725,259,9420,360211,28123,7,78489,4139,297315,220838,2722,173590,304435,178428,436,179982,174737
"TCGA-BRCA",21,423812,431000,228414,12,1026955,262019,35259,1,16241,784099,137598,193009,648669,127530,470643,175181,1,103959,199065
"TCGA-BRCA",6,300298,54785,188150,282,99035,165838,26691,0,13149,105027,105395,101634,125694,125555,388837,138397,618906,70008,225307
"TCGA-BRCA",69,438346,598832,361975,1156203,903009,182720,74536,25,84336,675157,166803,143451,495886,136761,415849,181178,163673,123018,301010
"TCGA-BRCA",44,656624,19749,542537,1547,74662,326298,45168,0,122899,49247,211337,295812,62349,197600,583761,207849,187672,277558,294160
"TCGA-BRCA",37,978246,175113,627733,44,230728,658382,81809,17,10252,177492,418798,365734,175409,291144,402764,257859,478982,145295,639400
"TCGA-BRCA",11,454602,85598,374070,416,116109,266353,24803,5,20852,111643,225227,213266,115626,138423,495680,127091,743,151683,395970
"TCGA-BRCA",5,242757,49682,143799,3463,84912,129836,28950,1,25874,73613,99519,87938,101542,59426,454957,60654,332279,65540,306491
"TCGA-BRCA",56,416483,273730,488569,6,1076768,377332,74701,0,68567,748566,254268,208538,700519,154945,267311,213471,379,67092,463727
"TCGA-BRCA",27,429566,141788,298179,42,290511,187509,59112,2,46506,236827,176645,146696,214755,180905,309158,146241,3866,87381,279131
"TCGA-BRCA",48,563160,166776,443508,16,314843,386562,33419,2,20289,202305,271603,199961,149431,175977,293922,257726,109203,201613,449677
"TCGA-BRCA",32,399498,69005,246380,2749714,28209,160992,30105,4,68845,20880,132301,124220,10775,79726,223074,82132,120815,135839,70437
"TCGA-BRCA",4,354521,81872,514605,52,107416,234529,38777,3,35165,79287,237654,250795,56646,343915,211475,231728,47486,173706,134461
"TCGA-BRCA",39,2201602,58227,1785319,908,59309,989358,43077,2,10640,55859,1037406,727283,69994,691842,196470,592357,154,485912,113267
"TCGA-BRCA",12,565783,95994,461589,5,123693,422990,36353,0,29783,115930,354153,322404,67233,229195,139162,104018,739,116815,389902
"TCGA-BRCA",53,553217,335456,379500,40,298175,264455,51306,3,11699,242243,265200,198487,217509,140978,309105,132301,44815,148639,332264
"TCGA-BRCA",98,312928,33443,294377,2,104110,190786,52130,4,51201,63096,123133,106995,56804,122531,338286,113967,14459,121803,327719
"TCGA-BRCA",49,379054,255151,481608,2,499235,254849,113453,2,11210,306883,237587,138237,220873,119566,215136,118044,48,74905,579924
"TCGA-BRCA",70,583053,98705,793601,2,125104,283947,44567,3,11606,77727,282654,368694,64466,723799,229917,527986,204,350306,245564
"TCGA-BRCA",41,560930,344550,455547,6848,1229476,350363,65139,2,140385,624966,292899,280971,456796,159880,321936,216240,17486,69102,533049
"TCGA-BRCA",122,1196309,412505,965914,9,925148,648349,71271,12,34313,508826,781090,566573,399683,748676,196386,667490,273,245463,456244
"TCGA-BRCA",47,435252,522268,380728,44,659348,149440,67084,5,28491,519855,164994,168219,459441,222618,139370,191142,314,90694,159968
"TCGA-BRCA",32,284370,1230217,280059,12,981279,234796,111313,5,5384,775338,155998,111040,798504,120749,421539,108606,1,97257,549875
"TCGA-BRCA",34,499538,910362,280129,272,1583600,291616,72471,2,20449,1198077,178653,167966,929433,113921,272733,103162,406856,64455,249122
"TCGA-BRCA",86,323252,946733,242238,2,312466,159018,99290,615,62369,205466,147243,141299,176502,83760,160008,95521,35,100687,532695
"TCGA-BRCA",27,259067,92127,96837,21251,567099,129781,51346,4,46183,322022,64445,61110,358182,58901,338319,67904,192653,24740,307821
"TCGA-BRCA",55,386576,494995,556541,21,332227,223784,67707,9,18009,275276,242859,213889,318332,219989,287040,182690,10946,84682,432870
"TCGA-BRCA",15,690030,226034,513136,64345,186648,415447,28958,1147,12227,138491,256531,253895,112311,200031,266799,241673,9512,114530,122122
"TCGA-BRCA",35,702479,259795,479570,1496,592392,392390,93691,8,15825,421720,239107,262777,362016,189561,502797,251575,397,117755,514853
"TCGA-BRCA",45,636286,144743,524928,1,163117,178390,60893,32,80776,122696,294668,220826,98622,341294,546245,214726,685,168152,414185
"TCGA-BRCA",10,468350,303738,277907,5931,483755,249031,41579,5,25890,413374,161065,135021,452584,80960,363568,96625,222,84363,311944
"TCGA-BRCA",60,517796,744705,411535,23,728232,243438,93784,10,42542,576805,182909,203536,613456,181027,255662,171603,1165,184740,444239
"TCGA-BRCA",44,306809,182381,278257,1424,473968,175988,52637,3,48478,370128,114169,159808,361625,125108,342089,149612,4525,109684,400613
"TCGA-BRCA",13,521807,259395,419766,1002,377538,288487,44935,2,37460,240222,276406,366917,221744,319393,187301,203704,46724,146719,224398
"TCGA-BRCA",22,291302,696202,311252,48,802267,180258,119719,7,6089,567935,135284,140511,530155,87813,225422,96838,139237,55407,289407
"TCGA-BRCA",14,345800,116225,307830,252,61576,238539,43642,2,19108,61198,136791,181211,56175,109596,470311,106604,396,42908,258841
"TCGA-BRCA",10,746324,149718,490137,12,357964,368617,28316,5,62223,224376,229389,257403,189549,276903,128457,308620,103952,127293,317242
"TCGA-BRCA",16,287123,367764,325517,2640,555943,187518,50615,5,4051,412294,202078,136808,359117,97762,228959,67351,21744,43392,285034
"TCGA-BRCA",310,207356,262427,184830,0,122863,61596,50320,40,31760,132920,81222,41266,66646,91289,108951,84685,4,55016,199849
"TCGA-BRCA",48,282150,229827,281327,133,77373,165034,82624,1289,13582,54958,138573,145967,49652,122892,251367,217909,12981,94324,268794
"TCGA-BRCA",29,368918,548314,298798,9801,699663,198805,50988,9,22598,576223,185665,121661,610539,102124,326950,101027,354,66429,198314
"TCGA-BRCA",57,986230,244480,896545,3647,348394,588018,52784,8,109647,235337,511489,370598,178146,502689,171853,483292,51813,354026,252699
"TCGA-BRCA",33,533771,591372,459672,85254,991361,316250,49400,2,15767,732445,252917,258569,589787,183296,242099,174693,53249,215189,295438
"TCGA-BRCA",75,493860,784443,293347,180,1646622,243472,84903,1,99061,1089575,151575,157651,1056986,109757,256332,124888,4564,82233,258908
"TCGA-BRCA",22,539063,278552,1244841,540824,391327,374014,50141,1150,23458,269974,573746,506202,258143,658869,282089,244453,1459,151407,297346
"TCGA-BRCA",181,567572,231139,424090,0,126965,287800,138336,8,7448,87408,200785,194617,96871,192445,188837,253695,35,209911,370743
"TCGA-BRCA",37,529305,64179,353076,1258,187199,396094,27822,1,45467,126548,222122,204881,141395,121629,414923,177064,5322,128546,177897
"TCGA-BRCA",19,299506,240301,251418,1536,662775,195483,43804,10,65320,485005,99430,128936,404943,108043,318467,149611,37159,104001,300816
"TCGA-BRCA",15,680951,540097,589082,9950,757734,361315,76698,3,61193,623354,298154,375370,583930,228573,197567,190608,4065,224170,264113
"TCGA-BRCA",18,728256,234346,617797,1972,399524,491135,78369,4,44344,284523,435422,398140,199698,210036,208435,202784,1869,143627,352457
"TCGA-BRCA",87,657053,555669,580984,35,1352075,355751,223767,3,25750,797023,242221,283319,678788,194833,218533,251933,1454,167384,406814
"TCGA-BRCA",30,828757,21884,653175,3445,38671,509911,32965,0,2719,28713,424687,229083,27953,289516,254441,263224,334,216401,245001
"TCGA-BRCA",17,242921,130425,251504,1060,287544,187479,40641,5,11369,226355,171622,99509,233091,64665,332791,54334,933596,27149,167064
"TCGA-BRCA",49,548126,301104,439626,45,289472,262203,44094,0,28207,298234,188109,231301,225098,180631,335009,229635,79939,174853,189926
"TCGA-BRCA",50,495919,68170,376943,178,126104,296605,39533,4,56132,97871,151612,184515,115297,141559,372519,222443,26179,96937,205516
"TCGA-BRCA",42,417537,144870,344287,116,386468,221652,37807,7,36722,257276,134900,194796,220699,124508,268990,147273,235,130844,184394
"TCGA-BRCA",26,614270,418783,376873,1673,504010,288817,70254,8,34414,484860,172564,227562,427896,120528,484683,137339,1755,129566,375443
"TCGA-BRCA",40,352999,942192,240556,143,1075639,151071,49686,0,32093,896628,100245,119897,649439,106965,326687,124499,220,139681,161263
"TCGA-BRCA",35,1522743,239266,1083003,287,470231,867362,40883,886,78948,386666,410329,669853,266750,506942,135276,378058,2471,512652,291455
"TCGA-BRCA",15,1107973,29234,636910,522,42804,409644,40343,1,123564,37780,343412,349766,41736,368829,172335,437818,183487,388311,389694
"TCGA-BRCA",63,508003,324569,383149,2066,722963,231377,53416,9,38137,639214,178508,242491,834309,173552,429545,165044,94,225965,244535
"TCGA-BRCA",54,821895,947229,518414,227,2429818,649435,44186,4,56650,1768444,250616,264339,1484947,250407,201131,419824,230,87799,407095
"TCGA-BRCA",29,607368,305977,343341,1646425,784387,291417,49115,2,21126,690917,180943,162409,532187,148345,145124,172968,11,97084,272743
"TCGA-BRCA",7,718185,116522,727979,40964,248237,623273,45063,1874,14972,136113,397328,471317,116541,429344,154981,367208,7913,206487,282059
"TCGA-BRCA",21,420101,328704,352218,9263,749375,234030,74457,5232,18820,453063,154614,172263,457792,111451,382084,144064,281929,104058,256947
"TCGA-BRCA",48,516645,282946,368355,170821,381346,329223,54726,0,16454,300672,160208,126582,231140,110737,369505,171432,153937,88946,266395
"TCGA-BRCA",9,1178177,69314,1025098,23,182257,601685,15864,2430,6737,123141,494618,675656,144689,565237,592460,768232,26,391423,162445
"TCGA-BRCA",195,495434,167535,375817,1395737,133019,291301,46261,1,72887,84957,180253,221593,58630,154684,185025,102182,108,101374,115981
"TCGA-BRCA",37,722425,26355,608745,1,96901,471516,25740,3,18913,49693,371485,360208,44194,161525,126223,115269,3878,224147,195981
"TCGA-BRCA",186,370149,172293,322501,4694659,222445,363752,91675,3,25990,190602,174116,139836,188636,140508,618355,128368,116,64158,182053
"TCGA-BRCA",23,771944,139993,545445,198,397130,578895,52029,4,136285,346316,234070,323098,380033,247348,659015,219886,484781,182181,278494
"TCGA-BRCA",11,932553,120436,575696,18045,236675,630651,30925,15,8153,152252,347794,351393,113192,218477,339654,234237,62404,117825,411390
"TCGA-BRCA",30,712641,94589,445262,8954,75043,286996,24630,1,53557,48644,207049,281660,37570,251162,257683,271027,107,250054,103995
"TCGA-BRCA",31,402280,369857,304263,305379,351587,195100,53328,1377,35779,295289,169479,172377,230112,155345,202019,148126,69,76028,281840
"TCGA-BRCA",27,504782,378949,624724,835,655650,309950,34238,5,33134,444802,368862,379664,363318,353250,291223,299149,627799,110389,245758
"TCGA-BRCA",37,753388,143686,521342,529,185868,434380,67133,28,66619,138950,346303,262959,140969,205894,222163,175240,303,130902,478007
"TCGA-BRCA",22,223734,63924,156398,1778,88802,122037,23181,5,18660,59851,74906,85021,48635,64475,135851,83806,13056,76312,97188
"TCGA-BRCA",21,444701,481449,253684,486,617368,219359,72251,3,24057,436138,119411,141713,431049,110307,463201,146660,646,116228,291104
"TCGA-BRCA",43,448506,353469,298071,30,482618,217686,49721,7,43542,376833,152264,189517,288261,115935,365994,173493,49349,196455,282432
"TCGA-BRCA",45,401783,323679,207156,187,481728,242928,65019,8,13042,349255,132456,112912,297570,90800,203320,151921,45112,67123,358730
"TCGA-BRCA",14,316744,288322,227856,3,176661,116643,53035,6,9074,168425,123292,87209,164222,117359,296767,69124,11,124564,431589
"TCGA-BRCA",110,577904,76592,372169,34,98047,282312,35365,2,6277,75279,254017,221957,76832,238782,177811,218110,1677,122102,184588
"TCGA-BRCA",50,564101,858212,377030,199,1043002,288823,96953,8,13994,948219,166457,213228,860967,108793,277000,142731,112932,172069,375418
"TCGA-BRCA",48,759223,422116,537463,391,814942,440273,64946,9,5762,545465,292190,304141,481798,283998,186072,380706,20583,230945,406372
"TCGA-BRCA",45,320733,562516,247913,25012,712610,168163,45193,11,36496,590702,118883,126848,524136,94929,400937,101771,2963,87860,295522
"TCGA-BRCA",53,464354,140519,350981,5132,163658,251791,26476,1,29967,135293,164841,215191,109615,112781,295990,107733,141,149271,118513
"TCGA-BRCA",23,645253,200435,686807,71587,231527,404687,46661,1,53523,197921,347152,382736,176995,228716,436744,129620,1009,165298,205614
"TCGA-BRCA",54,189775,241410,196014,1,287671,90930,111506,20,2662,218367,138540,53516,243886,51994,204379,33405,4,61412,312430
"TCGA-BRCA",24,228162,532439,200951,302,580295,81597,61519,5,17945,516277,78325,88129,499913,82963,203458,73738,12552,66609,259987
"TCGA-BRCA",56,129374,234548,89447,600,118434,64778,18302,0,20156,125679,50828,65709,104350,58059,103801,44468,65,40690,89285
"TCGA-BRCA",88,804491,388380,680505,128251,479884,319197,70703,17,19891,528442,223053,258741,539139,221719,556203,254708,1592362,193750,311209
"TCGA-BRCA",68,828981,422590,552105,23995,631733,406768,130802,5,81992,692207,224616,294332,818646,228388,521313,239457,13578,338960,276743
"TCGA-BRCA",69,386754,635687,412291,3,383930,403734,79535,0,23811,359187,266651,200461,263837,223391,344353,151214,265225,97348,287785
"TCGA-BRCA",24,430153,151739,239398,17,87717,175664,39451,5,12566,100188,152459,125009,99087,114184,174922,114559,4123,83205,194702
"TCGA-BRCA",29,1096297,839516,956362,10,657074,508731,124141,9,27988,638099,489998,433047,579665,257880,260849,204196,161714,377143,735151
"TCGA-BRCA",120,312683,247807,227528,15,657439,157381,76112,6,13639,558225,102496,110488,634336,129949,181617,129793,17,93196,215072
"TCGA-BRCA",42,1036563,896405,631720,66,581484,591688,48780,1,12338,564695,370265,400473,621250,312770,211057,423262,53518,161123,401360
"TCGA-BRCA",27,1084707,177314,718801,24,156573,567962,23381,2,35265,150629,339016,478446,124172,392952,153311,428774,82528,337370,282554
"TCGA-BRCA",30,218901,83223,236374,0,143594,239857,81933,28,5947,110469,164972,109424,108857,65089,262261,97100,0,67061,263612
"TCGA-BRCA",16,589406,477577,682903,67,357857,294959,59831,4,16921,305051,325165,226131,270228,244436,272438,243268,184546,178511,366287
"TCGA-BRCA",92,967316,63136,1079003,797,119839,773166,37489,1,56423,91908,631727,711291,77160,693349,298972,607522,2015,511816,206934
"TCGA-BRCA",65,225241,163075,211421,13,159431,92192,57599,0,108260,148540,94354,93858,119932,64972,342431,71939,293559,55130,277916
"TCGA-BRCA",33,326049,157748,249994,67,336198,202915,32755,4,17486,241264,102707,154332,211621,148432,480060,143431,9053,117506,212058
"TCGA-BRCA",11,1283062,926931,872732,3021,399591,811980,86372,4,3672,462770,667646,679294,388909,357834,237541,253487,58,261656,536716
"TCGA-BRCA",178,238270,368165,248110,1530,303431,121237,34122,1,4229,247749,119741,83949,222885,116780,366691,74320,2283,51762,408662
"TCGA-BRCA",7,517362,57814,307165,774612,87477,178228,28464,2,41969,60963,178932,133343,46782,65100,220104,80321,283,151551,107037
"TCGA-BRCA",16,438578,551900,329625,6,394783,192623,43627,1,12840,336814,194002,156560,352193,94731,294914,85242,19183,92211,334726
"TCGA-BRCA",31,756010,481962,539971,39831,838143,347391,78538,2,69935,631457,283234,339106,591768,300570,227262,270341,108438,314559,331971
"TCGA-BRCA",748,556849,1888823,604897,386,269505,382137,126994,38,93538,262581,358257,288800,220832,275730,299977,191154,778766,99686,339382
"TCGA-BRCA",19,569035,384427,655086,6,248383,225099,77225,9,22290,197383,271471,193727,184964,241539,192029,125643,89,158613,455196
"TCGA-BRCA",34,472054,544222,1461271,509264,190104,594271,62942,1,19229,209439,757257,496156,160243,341922,537378,186608,2331,129836,220753
"TCGA-BRCA",43,483027,1366367,835255,39,2462371,365491,77857,1,11149,1921097,360844,344079,1896259,239405,282870,172407,505467,151725,460939
"TCGA-BRCA",157,449911,415159,828901,10,145685,233520,79780,5,21682,137491,198624,327620,157945,484264,465725,359603,1879,277802,395570
"TCGA-BRCA",23,444251,101249,376402,394,644736,261823,40025,2,37538,392627,166344,213338,450509,187881,381907,171297,6430,120840,231953
"TCGA-BRCA",74,566935,412874,269903,237,556615,258475,46915,11,17963,484818,165886,174693,525597,100208,468160,113717,4565,93238,280116
"TCGA-BRCA",52,277582,206720,191766,68,567458,160240,66344,7,13560,376046,113259,104307,317296,100218,499327,122069,224,47773,334206
"TCGA-BRCA",48,489642,112965,310066,193,277306,325129,45522,5,41728,235842,201541,183698,231840,174897,401399,131748,80375,81302,263326
"TCGA-BRCA",32,165940,71289,177074,4,177225,144393,118094,4,6575,115128,136538,74536,123925,104535,250716,61053,0,24554,303542
"TCGA-BRCA",31,475954,244421,395658,14,600869,345780,87423,18,15906,354713,378176,231235,275087,192151,181401,137805,1290,70757,327230
"TCGA-BRCA",306,314629,1081925,259940,23,2092802,198698,138067,1,6550,1616776,177415,111573,1765090,83118,241724,46612,293,76263,419320
"TCGA-BRCA",29,700342,11569,548783,159,13573,391563,17235,5,44170,8739,248846,232448,7255,113272,207978,135403,7949,139036,143731
"TCGA-BRCA",23,296266,150664,234564,287,765735,159399,98631,4,55153,479857,134436,136161,460732,100055,255900,133248,4436,92105,176635
"TCGA-BRCA",24,339106,153384,242750,65,260134,151939,27941,3,21051,180312,142379,95201,164655,87752,346441,108839,135,87816,197688
"TCGA-THCA",370950,416997,1658023,314018,0,15241,410776,280500,54929,1034808,8877,231656,150730,7212,261367,286375,301442,0,89352,222253
"TCGA-THCA",4278063,722091,23531,447653,0,4523,361543,130557,21549,44416,19496,278200,275870,8285,171705,511454,177021,0,188872,235984
"TCGA-THCA",729895,2116616,1302643,1342999,0,18349,789219,748583,61459,303592,13568,645030,469564,10238,539867,488253,731808,0,569924,319420
"TCGA-THCA",122959,204316,51001,175263,0,1108,99203,43928,159,63504,2635,97434,89186,5074,45077,545340,34204,6,82532,117731
"TCGA-THCA",3087147,1178217,29029,1057949,0,8632,473682,719291,3464,395965,8779,363386,430058,6149,266600,186179,224668,0,494317,150884
"TCGA-THCA",1646779,1164198,1649102,703840,1,16455,977959,1288676,78905,815894,12566,317282,246176,13595,168307,762584,120050,1,596943,262723
"TCGA-THCA",969807,219856,6096,152303,0,6849,162485,124334,3381,175826,9990,123668,94843,6073,69049,244391,63552,0,26927,280464
"TCGA-THCA",718857,1458338,1548170,1060066,1,174422,513323,811675,153303,327123,137042,368558,360823,172439,256647,457758,238296,0,338927,238137
"TCGA-THCA",605725,793103,1213845,581443,0,100423,310018,430862,16520,590672,76237,240260,287134,32739,175489,341419,164944,0,212538,253419
"TCGA-THCA",2049123,653466,101198,545698,0,4699,266458,607143,6687,301012,5510,234896,278721,5472,128581,743866,111616,0,361770,146304
"TCGA-THCA",3324777,990794,13857,829635,0,3673,1617555,366819,748,43839,4485,689331,460911,2643,307965,488710,361510,0,96471,306666
"TCGA-THCA",4999996,581894,17856,376007,2,31028,265652,674709,685,74543,33190,192312,190057,24762,103230,209180,118270,1,112886,158374
"TCGA-THCA",516304,706524,674106,518539,2,32487,429016,481573,78232,206043,24209,270714,263503,24694,216636,344615,202791,0,157779,322905
"TCGA-THCA",3040973,957351,71904,620651,0,49766,479492,819734,9508,184637,30893,310926,330294,23334,208232,297864,213840,0,158151,212962
"TCGA-THCA",89453,1655035,53255,1271419,0,59655,950334,183092,2633,95588,33496,749022,741827,44708,476300,145258,677010,1,428983,187801
"TCGA-THCA",3595268,3529780,13013,2091412,0,7368,1313438,1451138,172,25981,8190,976166,1035300,6573,589616,253986,1014815,0,997395,137432
"TCGA-THCA",204895,1468216,2044039,995464,0,114182,651661,706186,170552,226891,70500,447540,432648,71357,347305,330062,272920,0,377124,246190
"TCGA-THCA",1392101,488857,1286552,197114,2,32274,185797,546442,69847,916248,18552,148636,102098,11773,128917,549668,85548,0,99632,249418
"TCGA-THCA",2528826,845552,482148,329389,1,456,231254,1361359,2342,225102,2491,142322,70062,2705,306264,790478,345449,0,95208,123176
"TCGA-BRCA",67,209437,160175,504627,6,147100,168073,114926,36,40572,109249,310566,114310,102519,185505,277197,163854,40,75791,463101
"TCGA-BRCA",4,314020,647315,418583,4,286940,262930,45982,8,12530,183922,217396,161697,174313,130408,184478,162745,1118,61080,291040
"TCGA-BRCA",255,369039,61248,342382,0,48185,158519,13333,2,29020,42263,139766,160582,35106,170826,176569,105606,49,176879,66816
"TCGA-BRCA",57,376877,938621,252142,4091,1050845,223648,39738,9,23462,783546,132459,134385,583890,85124,282575,95142,207,115601,354982
"TCGA-BRCA",20,421208,917168,362426,7,841649,180853,94721,10,13477,670822,160665,124320,601580,145146,209845,175733,240399,86817,349940
"TCGA-BRCA",7,449638,706162,267038,128,477566,208209,105635,5,67334,391992,172074,116301,398714,85014,265155,95038,119260,78902,361371
"TCGA-BRCA",41,203708,621337,134509,35,1069622,106657,93592,7,38214,777208,84855,60383,661255,64116,401427,70318,206,28643,320690
"TCGA-BRCA",10,710734,39893,556968,1647,34282,312198,39739,7,30269,22260,399438,235282,17421,263502,117432,167580,8,145928,291177
"TCGA-BRCA",11,123978,46396,81533,86,63180,52696,38846,1,11830,46916,62611,39139,29904,37829,124584,50311,6436,25567,117371
"TCGA-BRCA",77,540859,177827,328913,12670,531624,352645,59440,6,13942,313519,228232,192688,237478,186082,278563,254474,30128,86179,517853
"TCGA-BRCA",55,350682,361435,215697,160,406545,155988,38423,1,26046,293244,111691,142336,285050,102327,302412,105927,234913,98850,332844
"TCGA-BRCA",60,735912,243408,1048908,7,348090,617500,40761,5,5274,224930,696475,547870,172006,572478,145206,277607,4911,142849,403741
"TCGA-BRCA",33,1007096,497349,626322,25,669525,523933,49883,7,1247,389447,298940,340327,410414,225814,119628,292833,42,165838,521271
"TCGA-BRCA",95,319032,708155,321802,6222,618397,196461,65726,5,9266,450143,157220,162611,448310,120025,265967,99837,708,71142,317313
"TCGA-BRCA",13,282059,13627,153991,3066263,9652,264848,55251,0,113531,8802,259564,95754,6905,85437,323970,60646,58852,33314,82681
"TCGA-BRCA",40,565477,102618,938235,12,68344,271679,54925,9,47131,56535,342807,233447,65684,256432,316617,357364,121,149712,1014130
"TCGA-BRCA",22,570659,303348,547576,16,335000,421259,37290,4,11468,216910,324422,221932,192508,167724,195492,240972,434,53221,294531
"TCGA-BRCA",4,462639,386479,479790,0,352846,313247,34126,0,16823,293815,217444,202283,304202,198446,270996,121116,13370,72388,210892
"TCGA-BRCA",69,358453,245596,267657,508,247775,171928,59609,3,24212,190296,127478,136024,162090,64402,400467,90130,2232270,70983,201526
"TCGA-BRCA",43,160341,76695,195613,0,124713,119657,34476,1,2016,86579,132617,113485,69445,113695,77448,82119,4476,30436,112820
"TCGA-BRCA",43,838366,108036,699810,5353,217172,452223,41964,1,45644,193415,369208,408006,193308,262199,367413,245194,74506,201994,305220
"TCGA-BRCA",13,1537747,112878,2054564,6,81700,1242026,20516,4,2738,68872,1156223,945973,85728,601779,276609,442422,11,516499,616259
"TCGA-BRCA",18,525633,259774,675292,110,214800,323273,55816,8,33792,182281,362635,250543,254051,242808,212794,234471,378,100837,358388
"TCGA-BRCA",68,775164,468145,507573,252,437164,418319,81283,31,58094,380432,258162,264586,318378,158862,479925,135298,200175,185768,413761
"TCGA-BRCA",57,653975,503075,402944,18438,567054,262700,76275,5,46773,427910,386383,158241,431846,108347,351132,87133,24,171672,512664
"TCGA-BRCA",65,1307320,303849,798557,3467,183318,759304,52393,7,13669,143573,322761,402496,107532,281645,341314,350475,2,142332,371911
"TCGA-BRCA",83,709590,497831,871132,32,456802,418643,107500,5,68912,438384,416164,293389,368083,391603,246231,371974,22667,126786,321411
"TCGA-BRCA",69,990936,275298,762863,28991,138763,233378,38618,6,5202,144600,488579,210718,126609,283299,150777,261952,8,189377,229206
"TCGA-BRCA",41,728308,130999,663145,3,58244,447090,96614,25,12847,60888,562218,310998,77607,292129,460480,135187,3,61233,332008
"TCGA-BRCA",125,1298295,382201,1662856,152878,627274,486783,49164,8,48433,341146,672213,686903,287093,743284,204898,535547,11740,247125,346151
"TCGA-BRCA",15,395721,73934,615953,5,166652,406479,42098,13,29624,87470,271584,253480,69748,297794,76415,227673,74754,51999,311437
"TCGA-BRCA",94,533968,606587,354072,4735,1092274,262919,90089,25,42524,661308,255464,168348,556679,118334,217890,95036,218349,117254,414084
"TCGA-BRCA",15,545959,271683,534513,131,824814,301542,31444,7,37525,510473,289797,247390,518768,198759,169676,177359,832,95824,217919
"TCGA-COAD",15,56337,54495,284926,0,179316,201605,57277,1,1193,122101,176734,113560,104786,138720,270720,66423,0,26464,285538
"TCGA-COAD",92,72448,8109,69217,0,8175,61714,26370,1,968,10994,56589,35993,25194,26344,202411,26418,0,11639,82615
"TCGA-COAD",47,185508,3061,161131,0,5758,163176,26027,0,355,7743,165192,54805,9646,92259,166433,58721,0,14441,163759
"TCGA-THCA",1030442,464324,211306,412265,0,20100,205184,305402,5203,402010,47204,119444,234698,10991,142504,318748,118201,0,217139,228806
"TCGA-THCA",1569804,629204,1404097,316014,0,11437,252055,744123,13445,466380,7723,114996,65912,6918,155215,482222,301922,0,60705,172770
"TCGA-THCA",1750244,680132,157947,480789,1,62396,250790,313410,8737,341469,65858,195987,184447,59562,113667,406638,83831,0,254677,203100
"TCGA-THCA",1761128,622206,1010293,437148,0,32108,231426,440664,29191,588381,27681,187736,219815,25821,135960,458811,94722,0,274169,255872
"TCGA-THCA",1946061,1136187,941242,828153,1,5928,479956,1327507,24068,552594,4879,345430,304956,4896,593312,777716,168731,0,179347,170309
